id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
621106161204102512,"Lovely Belltown Suite w/ Free Parking, Pike Place",421139012,Kath,Downtown,Belltown,47.61379,-122.34799,Entire home/apt,257,7,0,,,1,82,0,STR-OPLI-22-000591
611597886005780934,New Listing! Lovely 1-bedroom retreat with hot tub,706333,Jen,Ballard,Adams,47.67358,-122.389687,Entire home/apt,95,2,6,2022-06-13,6,1,83,6,STR-OPLI-22-000786
621262774055358765,Basement studio with private bath in a quite area,390701076,Talya,Lake City,Cedar Park,47.716999571145855,-122.29093306599847,Private room,60,30,0,,,2,362,0,
621407994200450133,NEW! Seattle Garden Apt: Shared Yard + Gas Grill!,121688409,Evolve,Ballard,Adams,47.670784183175755,-122.39577236455897,Entire home/apt,250,2,0,,,29,308,0,STR-OPLI-22-000407
621889997009067350,Cozy 2 bed home with view in best neighborhood,30847377,Suparna,Queen Anne,West Queen Anne,47.63739191707869,-122.3688639354087,Entire home/apt,324,1,0,,,2,0,0,STR-OPLI-22-000720
611738633620438204,Newly Renovated Apt in the Centre of Capitol Hill,455695696,Hung,Capitol Hill,Broadway,47.618910132260275,-122.32166322608253,Entire home/apt,123,2,6,2022-05-31,4.62,1,282,6,STR-OPLI-22-000770
612560444585439126,Cheerful Townhome - Private Office & View of City,310761349,Dev,Other neighborhoods,Fremont,47.66025012680254,-122.34466625871187,Entire home/apt,149,30,1,2022-05-31,1,4,33,1,str-opli-22-000901
622052273367959982,Cozy PNW townhome w/ private patio (near UW),457993631,Nina,Other neighborhoods,Ravenna,47.6774753661501,-122.29051633682045,Entire home/apt,280,5,1,2022-05-29,1,1,289,1,STR-OPLI-22-000841
612569863697664089,Modern Townhouse with Seattle Skyline & Ocean View,41320477,Sicong,Queen Anne,Lower Queen Anne,47.62626725438671,-122.3606517684536,Entire home/apt,325,2,5,2022-06-11,5,1,201,5,STR-OPLI-22-000768
612598845086521174,Seattle City View - North Capitol Hill 3BD House,25319995,Bory,Capitol Hill,Broadway,47.633225129559435,-122.32127367410234,Entire home/apt,450,30,0,,,3,298,0,
622335981910231507,Large Renovated Home in the heart of Columbia City,455232018,Emily,Rainier Valley,Columbia City,47.555710146077445,-122.2881658729146,Entire home/apt,250,3,0,,,1,151,0,STR-OPLI-19-001363
613037011291470516,Lovely 2-Bedroom Condo With Views - Long Term Only,33439044,Aharon,Central Area,Atlantic,47.59639439701202,-122.31091886573238,Entire home/apt,186,300,0,,,2,364,0,
622352971298197776,"3BR, 2.5 bath near Lake WA, wheelchair accessible",12429415,Ian,Lake City,Matthews Beach,47.70924940464372,-122.28675310017913,Entire home/apt,101,30,0,,,1,98,0,STR-OPLI-22-000829
613142365286255206,Architect's Studio near UW & Children's Hospital,56740985,Chantel,Other neighborhoods,Laurelhurst,47.66144326175511,-122.28688507332555,Entire home/apt,145,3,2,2022-05-30,2,1,42,2,STR-OPLI-22-000790
622474927257247045,2BR Townhouse in Seattle + Pets OK,48005494,Zeus,Central Area,Atlantic,47.58608140196378,-122.30184861310632,Entire home/apt,279,30,0,,,97,348,0,
622500326560338214,Lovely Great Wheel view 1-bedroom Gum Wall condo,162181553,Olivia,Downtown,Central Business District,47.606502324124016,-122.34110056456119,Entire home/apt,194,1,6,2022-05-27,5.14,3,3,6,STR-OPLI-19-000443
613728741973486179,Roomy Top Floor Penthouse Loft in Heart of Seattle,17467433,Ryan,Downtown,Belltown,47.61741151039994,-122.34736784151416,Entire home/apt,439,1,2,2022-06-07,2,2,58,2,STR-OPLI-22-000767
622650943103958676,Mountain View Apartment in Fremont,245850631,George,Other neighborhoods,Fremont,47.65768063095322,-122.35897807772528,Entire home/apt,220,3,1,2022-06-12,1,1,28,1,STR-OPLI-22-000892
622694987109852286,Gorgeous Greenwood Townhome!,448465822,Range,Other neighborhoods,Greenwood,47.69590946597755,-122.34661706398713,Entire home/apt,250,2,2,2022-06-10,2,2,320,2,STR-OPLI-22-000776
622738368892019420,Cheerful 4bed-3bath Home with TV and Parkings 独立入口,458157681,Christine,Northgate,Maple Leaf,47.703119937705765,-122.3154787946423,Entire home/apt,340,3,0,,,3,301,0,STR-OPLI-22-000807
622760985425630811,New stylish private master suite in Wallingford,110276146,Shajji,Other neighborhoods,Wallingford,47.661175907654076,-122.32688834348701,Private room,137,2,4,2022-05-30,4,3,74,4,STR-OPLI-22-000361
622773716346453117,New modern two bedroom unit in Wallingford,110276146,Shajji,Other neighborhoods,Wallingford,47.66074,-122.32716,Entire home/apt,247,2,0,,,3,20,0,STR-OPLI-22-000361
613754544351629243,Entire House - Newly Renovated in N. Seattle,21829341,Mun,Northgate,Haller Lake,47.72583,-122.32695,Entire home/apt,250,2,4,2022-06-12,4,1,323,4,STR-OPLI-22-000741
622870281750833081,"Crisp South Lake Union 1BR w/ Gym, W/D, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.6205691,-122.3413499,Entire home/apt,162,31,0,,,308,298,0,
613850196807400265,#basecamp22: 15min to airport ✈️ + Free Parking 🚘,40306585,Dave And Martha,Delridge,South Delridge,47.525394,-122.358124,Entire home/apt,128,1,4,2022-06-11,4,2,110,4,STR-OPLI-19-000594
623214371464045464,'The Golden Serene' Your Home Away From Home,451292470,Opulent,Rainier Valley,Dunlap,47.5206302440349,-122.266538999776,Entire home/apt,105,1,2,2022-06-07,2,1,297,2,STR-OPLI-22-000789
614065203613942910,Modern Magnolia | Views near Queen Anne / Ballard,37580299,Marc,Magnolia,Lawton Park,47.650713048442796,-122.38733951160592,Entire home/apt,291,4,3,2022-06-06,3,1,299,3,STR-OPLI-22-000705
614374925322815646,Stylish Suite Near Parks & Lake Wash!,455238316,Ben,Central Area,Atlantic,47.593066772234,-122.30338859555471,Entire home/apt,133,1,4,2022-06-11,2.61,1,275,4,STR-OPLI-21-000991
623288939524614872,The Italian Room - 8 min to Downtown by Light Rail,258796003,Julia,University District,University District,47.6628,-122.31105,Private room,80,1,1,2022-05-21,1,56,23,1,STR-OPLI-19-002281
614451284386684932,Charming 3BR Apartment in Seattle,48005494,Zeus,Other neighborhoods,Crown Hill,47.691676032029285,-122.36974973472341,Entire home/apt,238,30,0,,,97,318,0,
623316052374099085,Adorable 1 BR Guest Suite In Yesler Terrace!,453848568,Tori,Central Area,Atlantic,47.60126381390121,-122.31562125763114,Entire home/apt,160,1,1,2022-05-29,1,1,309,1,STR-OPLI-21-000443
614474877886034708,Restful Victoria Heights Home | 15 min To Downtown,446550842,Stay,Lake City,Victory Heights,47.71462005221249,-122.30482160784919,Entire home/apt,300,1,1,2022-06-07,1,1,126,1,STR-OPLI-21-000774
614517448630813496,Thoughtfully Designed Three Bedroom Fremont Home,28653007,Andrew,Other neighborhoods,Fremont,47.651348,-122.345764,Entire home/apt,399,30,0,,,4,347,0,
614565278991003506,The Gatsby Room in the Central District,258796003,Julia,Central Area,Mann,47.60364,-122.29856,Private room,94,1,0,,,56,62,0,STR-OPLI-19-000975
623338909584514327,Comfy 2 BR Guest Suite in Wallingford!,451696212,Jordan,Other neighborhoods,Wallingford,47.658735658293025,-122.32396085849277,Entire home/apt,186,1,1,2022-05-29,1,1,293,1,STR-OPLI-21-000379
614579874732571187,Grand Craftsman - 5br + Office+340mbps+parking,165390,SeattleStays - Seth Gordon,Other neighborhoods,Fremont,47.65513610839844,-122.34434509277344,Entire home/apt,825,30,0,,,4,351,0,
614650750324311773,Dog Friendly Duplex with Fenced Yard and Parking,46301279,Arich,Central Area,Mann,47.602686874994305,-122.29793900931286,Entire home/apt,145,30,0,,,1,285,0,
623346167830093730,Cozy Mid-Century Condo in Heart of Downtown,29667826,Courtney,Downtown,Belltown,47.61507,-122.34832,Entire home/apt,304,2,6,2022-06-10,6,1,234,6,STR-OPLI-22-000740
623388967868186012,Bright&Cozy 4 Bedroom House With Entertaining Room,458295751,Emma,Other neighborhoods,Bryant,47.6701080413051,-122.28350042326981,Entire home/apt,310,3,3,2022-06-07,3,1,130,3,STR-OPLI-22-000708
614788102543298305,Private 2 Beds & Bath Guest Suite (中文)Free Parking,215426444,Emily,Beacon Hill,South Beacon Hill,47.523761557304724,-122.28413686179005,Entire home/apt,67,4,2,2022-05-31,2,3,46,2,STR-OPLI-22-000765
614817031200045661,Astonishing 3 bedrooms house @the heart of Seattle,3129714,Qing,Queen Anne,Lower Queen Anne,47.62680581657627,-122.35423126338736,Entire home/apt,668,1,0,,,5,355,0,STR-OPLI-22-000938
615070880666948656,"Classic First Hill 2BR w/ Gym, W/D & BBQ, near Seattle U, by Blueground",107434423,Blueground,Downtown,First Hill,47.610161,-122.324043,Entire home/apt,247,31,0,,,308,282,0,
615071280246939458,"Upscale First Hill 2BR w/ Gym, W/D & BBQ, near Seattle U, by Blueground",107434423,Blueground,Downtown,First Hill,47.610161,-122.324043,Entire home/apt,248,31,0,,,308,316,0,
615071642936834457,"Charming Belltown 1BR w/ Gym, Rooftop Lounge, near SLU, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.618847,-122.346748,Entire home/apt,180,31,0,,,308,234,0,
615072017204165190,"Amazing Belltown 2BR w/ Gym, Rooftop Lounge, near SLU, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.618847,-122.346748,Entire home/apt,241,31,0,,,308,297,0,
615073920509522751,"Airy Downtown Studio w/ Gym & W/D, near Pike Place Market, by Blueground",107434423,Blueground,Downtown,Central Business District,47.6106,-122.339828,Entire home/apt,250,31,0,,,308,365,0,
615074361788505331,"Luxe Downtown Studio w/ Gym & W/D, near Pike Place Market, by Blueground",107434423,Blueground,Downtown,Central Business District,47.6106,-122.339828,Entire home/apt,157,31,0,,,308,280,0,
615074769937780848,"Sleek Downtown 1BR w/ Gym & W/D, near Pike Place Market, by Blueground",107434423,Blueground,Downtown,Central Business District,47.6106,-122.339828,Entire home/apt,296,31,0,,,308,354,0,
615075043700580264,"Charming Downtown 1BR w/ Gym & W/D, near Pike Place Market, by Blueground",107434423,Blueground,Downtown,Central Business District,47.6106,-122.339828,Entire home/apt,179,31,0,,,308,348,0,
615092240611858997,"Dog-friendly farmhouse-style home w/lake views, wood fireplace, W/D, home gym",104834083,Vacasa Washington,Capitol Hill,Stevens,47.62805884452534,-122.30058522840162,Entire home/apt,233,2,0,,,45,338,0,STR-OPLI-22-000572
623460399213117402,3-bedroom house with stunning backyard!,9060841,Ruby,Other neighborhoods,Phinney Ridge,47.66546188990698,-122.35886835105619,Entire home/apt,529,2,3,2022-06-08,3,3,144,3,STR-OPLI-22-000556
623625250565400886,"Ideal South Lake Union 1BR w/ Gym, W/D, by Blueground.",107434423,Blueground,Cascade,South Lake Union,47.620163,-122.332977,Entire home/apt,174,31,0,,,308,296,0,
623625492448067554,"Sleek South Lake Union Studio w/ Gym, W/D, by Blueground.",107434423,Blueground,Cascade,South Lake Union,47.61985,-122.334137,Entire home/apt,160,31,0,,,308,304,0,
623805411743065974,Northgate Bungalow 1bd Sleeps 4 *New Remodel Clean,383784618,John,Northgate,North College Park,47.70098919857025,-122.34016117913151,Entire home/apt,176,5,1,2022-06-01,1,1,117,1,STR-PLLI-22-000017
615107098404694877,"Private room in LUX 3story, 15 min from everything",48646454,Isaac,Northgate,Haller Lake,47.71010245338863,-122.3321072970406,Private room,55,1,7,2022-06-10,4.67,3,30,7,STR-OPLI-22-000731
615217016091004005,"Large room in LUX 3 story, work space+central loc.",48646454,Isaac,Northgate,Haller Lake,47.71194674066612,-122.3317594942105,Private room,82,1,1,2022-05-05,0.71,3,105,1,STR-OPLI-22-000731
615456982020164284,Private 2 Beds&Bath Free Parking(中文)TO Airport&DT,215426444,Emily,Beacon Hill,South Beacon Hill,47.52237405071652,-122.28448269612127,Entire home/apt,62,4,0,,,3,64,0,STR-OPLI-22-000765
615629560459628567,"Hip Downtown Studio w/ Gym & W/D, near Pike Place Market, by Blueground.",107434423,Blueground,Downtown,Central Business District,47.6106,-122.339828,Entire home/apt,137,31,0,,,308,336,0,
615630037632061638,"Ideal Downtown 1BR w/ Gym & W/D, near Pike Place Market, by Blueground.",107434423,Blueground,Downtown,Central Business District,47.6106,-122.339828,Entire home/apt,178,31,0,,,308,274,0,
615762956272653082,"Deluxe Downtown 1BR w/ Gym & W/D, near Pike Place Market, by Blueground.",107434423,Blueground,Downtown,Central Business District,47.6106,-122.339828,Entire home/apt,200,31,0,,,308,288,0,
623971366762966368,"Light Filled Guest Suite, Close to Airport & Dntwn",394977970,Hillary,Rainier Valley,Rainier View,47.50460594365632,-122.2632235021547,Entire home/apt,110,1,7,2022-06-12,7,2,115,7,STR-OPLI-21-000215
623991062188402116,"Colorfully renovated home with WiFi, fireplace, deck, patio, grill, & firepit",104834083,Vacasa Washington,Rainier Valley,Brighton,47.54326578130373,-122.28194868174735,Entire home/apt,404,3,0,,,45,343,0,STR-OPLI-22-000778
624200746362429728,Cheerful Updated 5 bedroom home with Sauna&Hottub,131000753,Moe & Oksana,Rainier Valley,Columbia City,47.56865430273795,-122.29013075549133,Entire home/apt,546,2,0,,,3,304,0,STR-OPLI-21-000843
624309889754626864,"Next to Lake Union, Close to Downtown Seattle & UW",275126297,Mike,Other neighborhoods,Wallingford,47.652328,-122.331787,Entire home/apt,292,2,1,2022-06-11,1,1,45,1,STR-OPLI-22-000874
615885534101113583,Spacious Remodeled MIL View Ridge Apartment,86320269,Ora,Other neighborhoods,View Ridge,47.6812954577505,-122.27898568515896,Entire home/apt,98,30,0,,,1,294,0,
615902402905701428,"Downtown condo with WiFi, partial AC, balcony",104834083,Vacasa Washington,Downtown,First Hill,47.61125959488819,-122.32912604032609,Entire home/apt,219,3,2,2022-05-30,2,45,326,2,STR-OPLI-22-000766
624320343054956372,"Sleek SLU Studio w/ Gym, W/D, by Blueground.",107434423,Blueground,Cascade,South Lake Union,47.6205691,-122.3413499,Entire home/apt,136,31,0,,,308,312,0,
624322355172632042,"Modern SLU Studio w/ Gym, Lounge, by Blueground.",107434423,Blueground,Cascade,South Lake Union,47.620163,-122.332977,Entire home/apt,151,31,0,,,308,265,0,
624324854676833624,"Lovely SLU 1BR w/ Gym & Courtyard, by Blueground.",107434423,Blueground,Cascade,South Lake Union,47.620163,-122.332977,Entire home/apt,160,31,0,,,308,296,0,
624468079197700182,1951 Laurelhurst home with Lake Washington View,45915749,Heather,Other neighborhoods,Laurelhurst,47.665037409150614,-122.27228017707013,Entire home/apt,349,1,1,2022-06-11,1,2,295,1,STR-opli-19-003306
624551728392322675,Excellent One Bedroom in Great Uptown Location,99932610,"MGRE 105 Mercer, LLC",Queen Anne,Lower Queen Anne,47.62327420114194,-122.35534798475615,Entire home/apt,101,30,0,,,23,203,0,
628157477993494105,Charming 2 Bedroom Alki Home Steps to Beach,257789356,Candace,West Seattle,Alki,47.57134853716954,-122.40906321984933,Entire home/apt,250,3,3,2022-06-07,3,1,291,3,STR-OPLI-22-000928
624899156628106844,Cozy 1B1b with Large Living Room 一室一厅 1000Sqft,458157681,Christine,Northgate,Maple Leaf,47.702838590054014,-122.31705057189357,Entire home/apt,150,3,0,,,3,206,0,STR-OPLI-22-000807
624911046698502170,Modern 3Bedroom with Full Kitchen Free Parking独立入口,458157681,Christine,Northgate,Maple Leaf,47.70360004617996,-122.32107097717956,Entire home/apt,177,1,3,2022-06-10,3,3,138,3,STR-OPLI-22-000807
625067250656066650,"Premium Downtown 1BR w/ Gym & W/D, near Pike Place Market, by Blueground",107434423,Blueground,Downtown,Central Business District,47.6106,-122.339828,Entire home/apt,201,31,0,,,308,268,0,
625067706854588826,"Lovely Downtown 1BR w/ Gym, W/D & BBQ, near Nightlife, by Blueground",107434423,Blueground,Downtown,Pike-Market,47.610683,-122.341591,Entire home/apt,157,31,0,,,308,339,0,
625313159210118450,NEW LISTING★FREE Parking★W/D In-Unit★Near Rail,409129017,Genesis,Beacon Hill,North Beacon Hill,47.58211,-122.31653,Entire home/apt,159,30,0,,,9,168,0,
628305824823809168,"Private basement suite at Lake Washington, Seattle",86175230,Hoang,Seward Park,Seward Park,47.566387,-122.270012,Entire home/apt,102,1,1,2022-06-06,1,2,333,1,STR-OPLI-22-000749
625489556074025239,The Fireplace Room 8 min to Downtown by Light Rail,258796003,Julia,University District,University District,47.66331670652965,-122.3113734004698,Private room,77,1,1,2022-05-24,1,56,62,1,STR-OPLI-19-002281
628556156529184598,Landing | Modern Apartment with Amazing Amenities (ID876356),263502162,Landing,Rainier Valley,Brighton,47.53488260704768,-122.27898435162568,Entire home/apt,172,30,0,,,13,341,0,
625930302722099094,King Room Seattle Pioneer Square,458906403,CitizenM,Downtown,Pioneer Square,47.60239739873024,-122.33481886751575,Private room,139,1,1,2022-05-30,1,1,347,1,Exempt
628612105919135673,"Amazing South Lake Union 1BR w/ Gym, BBQ, nr. Amazon, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.619118,-122.338081,Entire home/apt,203,31,0,,,308,0,0,
628997938706721541,Modern 2BR + 2BA Townhome - Eastlake/Lake Union,429003869,Gianna,Cascade,South Lake Union,47.638955355675954,-122.32958613256514,Entire home/apt,457,1,0,,,2,135,0,STR-OPLI-22-000308
626077262635824868,Tippy Very Top of the World,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67651,-122.35652,Private room,103,1,2,2022-06-13,2,5,152,2,STR-OPLI-23-003265
629013896871264907,Just Remodeled Micro Unit 101 Right by UW,432527532,Wesley,University District,University District,47.663569454480076,-122.30743191189174,Entire home/apt,114,1,0,,,11,342,0,STR-OPLI-22-000902
626174432518475998,Fabulous & Chic Guest Suite in Magnolia!,455358496,Elizabeth,Magnolia,Lawton Park,47.64877,-122.38911,Entire home/apt,138,1,1,2022-06-07,1,1,312,1,STR-OPLI-21-000427
629127818942916377,Adorable 2 bedroom Ballard house,18817973,Sarah,Ballard,Loyal Heights,47.67619711442239,-122.38972566753003,Entire home/apt,123,1,0,,,1,108,0,STR-OPLI-22-000857
629162029797684649,The Pink Room - 8 min to Downtown by Light Rail,258796003,Julia,University District,University District,47.66849192495401,-122.3171887451167,Private room,74,1,0,,,56,63,0,STR-OPLI-19-002281
629162948028486522,Great view 1 bedroom near stadium,456516071,Keke,Downtown,Pioneer Square,47.597839,-122.331581,Entire home/apt,200,1,2,2022-06-04,2,2,309,2,STR-PLLi-22-000016
626225712711634023,The Parisian Room - 8min to Downtown by Light Rail,258796003,Julia,University District,University District,47.66271,-122.31165,Private room,82,1,0,,,56,59,0,STR-OPLI-19-002281
626713866384760425,Quaint oasis in North Seattle + easy parking,3189785,Bryce,Northgate,Haller Lake,47.731846,-122.343163,Entire home/apt,140,1,3,2022-05-30,3,1,79,3,STR-OPLI-22-000840
629392746504292907,"Tasteful Ballard 2BR w/ BBQ, Lounge & W/D, onsite retail, by Blueground.",107434423,Blueground,Ballard,West Woodland,47.669201,-122.374031,Entire home/apt,218,31,0,,,308,273,0,
626727957355317418,Apartment in University District- 1 Bed 1 Bathroom,123468144,Wish,University District,University District,47.66517655805153,-122.305587835578,Private room,106,1,1,2022-05-21,1,9,296,1,STR-OPLI-21-001345
